Geneid	Start	End	gene_name	4GC00A11	4GC00A12	4GC00A13	4GC02A11	4GC02A12	4GC02A13	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	M_minus	M_plus	Log2fold	Obs_log(1/p)	GalNAc_gene	YmN
gene-b1278	1339330	1340094	pgpB	54.18879225	55.91733098	57.69127817	55.51802252	55.29770001	53.14894769	503.2033249	-0.032289157	0.128299806	-0.251669566	0.801296482	1	55.93246713	54.65489007	-0.033335386	0.433291775	FALSE	FALSE
gene-b1528	1617028	1618218	ydeA	11.24037516	20.7406143	16.90909904	15.14769166	15.59870541	16.16130778	235.3305051	-0.050729365	0.20188507	-0.251278438	0.801598845	1	16.29669617	15.63590162	-0.059717104	0.08434211	FALSE	FALSE
gene-b2912	3056241	3056789	fau	208.5325752	282.9176804	379.8338172	286.3961049	306.3875094	309.0429634	2514.576279	0.051243907	0.204103193	0.251068618	0.801761058	1	290.4280243	300.6088592	0.049706857	0.071140982	FALSE	TRUE
gene-b1269	1326852	1327727	rluB	31.61853287	40.71618891	36.68525386	34.89646585	34.2477778	36.41549102	314.0171319	-0.043254658	0.172403794	-0.250891566	0.801897945	1	36.33999188	35.18657822	-0.046532874	0.159765667	FALSE	FALSE
gene-b2880	3020540	3021319	ygfM	4.734672614	9.423554533	10.25431233	7.549166098	7.885696891	10.39764346	1065.964711	0.09666826	0.385494626	0.250764221	0.801996405	1	8.137513159	8.610835483	0.081565253	0.086629451	FALSE	TRUE
gene-b2516	2641831	2642844	rodZ	322.3219433	266.1886779	268.189707	297.8893529	271.7284878	302.4381215	3183.984747	0.02459958	0.098114382	0.250723484	0.802027903	1	285.5667761	290.6853207	0.025630078	0.087720314	FALSE	TRUE
gene-b3356	3485414	3485818	yhfA	532.5279183	456.4044311	544.5094101	534.2358647	506.1389548	448.829042	1535.665121	-0.042393363	0.16938572	-0.250277079	0.802373081	1	511.1472532	496.4012872	-0.042232112	0.146964089	FALSE	FALSE
gene-b1114	1170518	1173964	mfd	191.1608615	143.5697471	163.462765	194.7408905	172.2496943	146.0001682	5085.167667	0.041934526	0.167653342	0.250126395	0.802489604	1	166.0644579	170.9969177	0.042226988	0.088952406	FALSE	TRUE
gene-b2092	2172921	2174278	gatC	4.48713082	4.081667069	4.417358403	5.166351881	4.344468877	4.061053086	68.45891982	0.058585149	0.234316642	0.250025558	0.802567584	1	4.328718764	4.523957948	0.063645447	0.214013802	FALSE	TRUE
gene-b2304	2421708	2422601	yfcH	305.3784395	204.6038345	233.4134156	289.3864971	263.5514174	219.1739502	1762.117431	0.054017925	0.216671207	0.249308274	0.803122332	1	247.7985632	257.3706216	0.054679559	0.094153203	FALSE	TRUE
gene-b2369	2483755	2484369	evgA	104.7863885	86.79768182	108.2240837	96.9678045	81.84795997	129.9384204	795.3983041	0.044101562	0.177084859	0.24904197	0.803328316	1	99.93605134	102.9180616	0.04241907	0.066316193	FALSE	TRUE
gene-b0095	105305	106456	ftsZ	488.7994629	386.9112592	489.8551377	482.4305303	475.9581338	372.9360326	3937.597013	-0.036823506	0.147965198	-0.248865992	0.803464442	1	455.1886199	443.7748989	-0.036636422	0.081950943	FALSE	FALSE
gene-b2828	2965162	2966037	lgt	16.44163709	20.49564915	20.86983331	19.87954407	16.47905627	22.21962164	227.5983146	0.035661872	0.143830842	0.24794315	0.804178393	1	19.26903985	19.52607399	0.019117217	0.039934147	FALSE	TRUE
gene-b2868	3003489	3003968	xdhC	73.86089278	60.49999252	77.06756608	85.87176437	78.19312198	57.22169784	474.4075332	0.064875851	0.261857892	0.247752133	0.804326192	1	70.47615046	73.76219473	0.065746459	0.120426244	FALSE	TRUE
gene-b2412	2530247	2531233	zipA	336.0969956	250.030112	272.0531842	300.1993296	294.04194	242.1270894	2517.328824	-0.037982044	0.153469186	-0.24748971	0.804529254	1	286.0600973	278.789453	-0.037142286	0.080977196	FALSE	FALSE
gene-b0226	246242	246502	dinJ	662.9085875	919.200535	995.4175845	946.5904725	858.0111766	679.0577446	2285.810596	-0.053081554	0.214578697	-0.247375695	0.804617483	1	859.175569	827.8864646	-0.053520039	0.086987464	FALSE	FALSE
gene-b0870	908293	909294	ltaE	94.53751994	97.76926265	96.78658565	96.52622113	109.491981	91.08418685	947.8788225	0.039224103	0.158849226	0.246926623	0.804965012	1	96.36445608	99.03412966	0.039424692	0.183604934	FALSE	TRUE
gene-b0430	448046	448660	cyoC	89.32364065	83.66277683	52.02187717	60.09559312	68.17261503	78.94770064	285.5740533	-0.119432654	0.484169419	-0.246675336	0.805159496	1	75.00276488	69.0719696	-0.118843417	0.175329026	FALSE	FALSE
gene-b0366	386207	386974	tauB	1.322379265	2.196576492	3.905450984	1.631302515	2.942048904	3.09763128	78.14926551	0.105577295	0.428206337	0.246557058	0.805251041	1	2.474802247	2.556994233	0.047135658	0.031125482	FALSE	TRUE
gene-b0769	800759	801811	ybhH	0.613753857	0.228865927	0.949473364	0.237956378	0.715255954	0.616156649	25.81851301	-0.151696094	0.616510172	-0.246056109	0.805638799	1	0.597364383	0.523122994	-0.191461036	0.105376549	FALSE	FALSE
gene-b2712	2835173	2837425	hypF	25.69395238	24.12097541	34.16966258	32.91972819	26.6878092	21.886278	1064.482094	-0.042077778	0.171594014	-0.245217053	0.806288373	1	27.99486346	27.16460513	-0.043434068	0.064721149	FALSE	FALSE
gene-b3663	3841950	3842402	yicN	46.87639442	69.69194819	65.8963259	42.59103996	60.68544141	69.70323103	1214.858433	-0.073761382	0.301201625	-0.244890385	0.806541307	1	60.82155617	57.65990413	-0.077014291	0.107189035	FALSE	FALSE
gene-b0323	340165	341115	yahI	4.46582685	7.982511416	6.458044829	4.874352498	6.731754379	6.253892806	53.77445224	-0.066263064	0.271133619	-0.244392651	0.806926733	1	6.302127698	5.953333228	-0.082141339	0.108615122	FALSE	FALSE
gene-b2913	3057178	3058410	serA	76.75123185	91.66832115	91.16429389	82.70981586	87.45178726	82.70216458	1593.323171	-0.036714982	0.150507057	-0.243941931	0.807275794	1	86.52794896	84.28792257	-0.03784028	0.164012929	FALSE	FALSE
gene-b2220	2321866	2323251	atoC	0	0	0	0.09039252	0	0	0.250952089	0.994437876	4.07746894	0.24388607	0.807319058	1	0	0.03013084	0	0	FALSE	TRUE
gene-b0344	363231	366305	lacZ	8.196757613	10.03169596	9.939894387	11.5709481	8.735891986	6.681542593	416.9638673	-0.061616411	0.253068209	-0.243477486	0.807635524	1	9.38944932	8.99612756	-0.06173643	0.091103589	FALSE	FALSE
gene-b3595	3767221	3767922	yibJ	2.761892358	4.634535016	7.121050226	4.640149375	5.364419654	3.388861572	62.23212386	-0.085818376	0.353184495	-0.24298455	0.808017366	1	4.8391592	4.464476867	-0.116265267	0.096596481	FALSE	FALSE
gene-b1746	1828256	1829734	astD	54.24705529	15.23536798	12.55417838	24.90433113	30.89383424	18.71716426	184.9363809	-0.14090618	0.580870037	-0.242577808	0.808332474	1	27.34553388	24.83844321	-0.138730476	0.062550657	FALSE	FALSE
gene-b3077	3225722	3226171	ebgC	2.256860613	3.213277611	1.269581526	1.392044812	2.78949822	3.123914213	37.45824495	0.105621666	0.436002723	0.242250016	0.808586442	1	2.24657325	2.435152415	0.116285971	0.086679898	FALSE	TRUE
gene-b1276	1335831	1338506	acnA	239.9581975	245.9039943	229.6134974	246.4012953	267.191399	216.7558965	5494.730509	0.029480361	0.121826906	0.241985636	0.808791293	1	238.4918964	243.4495303	0.029682471	0.11721144	FALSE	TRUE
gene-b3266	3415033	3418137	acrF	7.106583484	10.16761756	9.475862115	9.159251375	9.379182421	7.383164025	354.8879485	-0.041510873	0.171861334	-0.241537009	0.809138936	1	8.91668772	8.640532607	-0.045387648	0.087430276	FALSE	FALSE
gene-b3931	4120416	4121747	hslU	540.1632295	432.3269624	420.1199678	515.8090373	468.5603091	465.5021854	7832.889476	0.057996822	0.240482382	0.241168696	0.809424372	1	464.2033866	483.2905106	0.05813362	0.174405256	FALSE	TRUE
gene-b2251	2364554	2364979	nudI	27.95790836	21.21442085	24.13993043	22.64523603	13.55460403	34.01445053	112.4160862	-0.058295476	0.241824211	-0.241065506	0.809504347	1	24.43741988	23.40476353	-0.062289784	0.057281755	FALSE	FALSE
gene-b0733	771458	773026	cydA	452.6863035	338.4539778	381.0565202	416.8149477	386.822865	398.2887241	7144.832415	0.035884042	0.149307231	0.240336934	0.810069064	1	390.7322672	400.6421789	0.036133914	0.103514373	FALSE	TRUE
gene-b0710	742827	743570	ybgI	68.62411577	66.07949926	64.8868784	77.79734315	69.00633701	58.13736128	484.975244	0.035763826	0.14904535	0.239952647	0.810366966	1	66.53016448	68.31368048	0.038165921	0.11154203	FALSE	TRUE
gene-b1607	1681695	1682030	ydgC	56.87948216	62.04207888	49.30963963	59.28619424	54.54465269	60.82621424	354.9375612	0.052429276	0.218674331	0.239759625	0.810516609	1	56.07706689	58.21902039	0.054079673	0.198471885	FALSE	TRUE
gene-b1884	1968504	1969364	cheR	3.753094145	4.478435695	4.147152198	3.637747768	6.123288776	3.265415553	45.55413089	0.070572612	0.294451665	0.239674691	0.810582457	1	4.126227346	4.342150699	0.073586484	0.082920442	FALSE	TRUE
gene-b4502	2265041	2265295	yeiW	28.24092959	39.69342932	46.48908823	32.42645563	40.36568012	36.04516399	218.2758533	-0.057181807	0.238591531	-0.239664027	0.810590725	1	38.14114905	36.27909991	-0.072209644	0.116804934	FALSE	FALSE
gene-b4611	3195097	3195240	sibE	15.38768599	4.183955223	8.926745105	11.3103641	8.717181937	7.509409165	14.00810242	-0.106913032	0.446400702	-0.239500143	0.810717786	1	9.499462106	9.178985067	-0.049511183	0.031444947	FALSE	FALSE
gene-b4022	4230354	4231226	rluF	24.53569176	21.39424526	13.74289281	17.93872181	19.84282239	20.31411304	178.8582131	-0.049741726	0.207864377	-0.239298946	0.810873783	1	19.89094328	19.36521908	-0.038643871	0.055195799	FALSE	FALSE
gene-b1456	1527890	1529938	rhsE	0.135177329	0.705697865	0.41823696	0.672583877	0.245051088	0.422198114	8.425326374	0.13835071	0.578973359	0.23895868	0.811137623	1	0.419704051	0.446611026	0.089646481	0.044570004	FALSE	TRUE
gene-b3035	3178115	3179596	tolC	196.5512118	170.502104	166.6325753	169.8351029	168.1322055	184.0200477	3182.248832	-0.032435397	0.136021571	-0.238457745	0.811526085	1	177.895297	173.9957854	-0.03197601	0.134885474	FALSE	FALSE
gene-b0171	191855	192580	pyrH	76.93842997	81.49376586	83.02118864	80.07133797	72.61916854	82.96345596	1005.602378	-0.033339724	0.139943777	-0.238236557	0.811697625	1	80.48446149	78.55132082	-0.035074746	0.208953657	FALSE	FALSE
gene-b3574	3741684	3742532	yiaJ	0.652481385	0.567716892	0.336461535	0.295133176	0.295706525	1.146312636	9.671239447	0.163515678	0.686504092	0.23818602	0.811736819	1	0.518886604	0.579050779	0.158270578	0.070419404	FALSE	TRUE
gene-b0326	344176	344991	yahL	1.24459225	1.181352063	1.225239524	1.228274835	1.384493602	1.325189853	26.62882541	0.107609502	0.452361922	0.237883644	0.811971342	1	1.217061279	1.312652763	0.10908352	0.906244688	FALSE	TRUE
gene-b0093	103155	103985	ftsQ	336.8625555	416.7400656	418.8587788	398.9188347	423.2585205	379.450174	2559.970633	0.035865149	0.150886612	0.237696035	0.812116859	1	390.8204666	400.5425097	0.035449344	0.118788017	FALSE	TRUE
gene-b2818	2949242	2950573	argA	18.78406714	24.51571601	25.09139165	22.19747133	24.50234923	23.54301252	566.2454815	0.043401281	0.182864195	0.237341604	0.812391789	1	22.79705827	23.41427769	0.038540862	0.104822648	FALSE	TRUE
gene-b3358	3486791	3488893	yhfK	17.47303574	25.21116528	20.17113302	18.76579669	20.11542582	22.36754114	711.1501318	-0.032749934	0.138001584	-0.23731564	0.812411929	1	20.95177801	20.41625455	-0.037354457	0.075302451	FALSE	FALSE
gene-b1621	1699355	1700947	malX	35.99153673	39.7877595	39.3606137	37.6717212	35.53852252	49.62149694	3409.480573	0.093696016	0.396395379	0.236370101	0.813145495	1	38.37996998	40.94391355	0.093295424	0.21989697	FALSE	TRUE
gene-b1203	1256721	1257812	ychF	71.10463693	66.42833523	67.88250124	66.42807251	63.22351735	81.0025938	1236.985628	0.036813125	0.155945512	0.236064021	0.813382992	1	68.47182447	70.21806122	0.036331708	0.112145962	FALSE	TRUE
gene-b1181	1228815	1229276	ycgN	74.74018912	83.72257412	72.65056622	74.30265168	77.97915479	73.26062551	494.5494311	-0.035852762	0.15198881	-0.235890799	0.813517409	1	77.03777649	75.18081066	-0.035201592	0.193239666	FALSE	FALSE
gene-b0731	765984	767960	mngA	0	0	0	0	0.06349389	0	0.214761811	0.994437297	4.217777133	0.235772841	0.813608944	1	0	0.02116463	0	0	FALSE	TRUE
gene-b3242	3389134	3389337	aaeX	94.58901097	80.33194028	102.92012	93.34888742	113.8361406	81.10161898	394.3423324	0.052615459	0.223369339	0.235553633	0.813779057	1	92.61369042	96.095549	0.053244137	0.108407048	FALSE	TRUE
gene-b3202	3344717	3346150	rpoN	220.6426774	258.137783	221.9111642	228.5516253	235.1231868	224.792121	3341.230651	-0.02537444	0.108113376	-0.234702132	0.814439933	1	233.5638749	229.4889777	-0.025392288	0.1171185	FALSE	FALSE
gene-b0983	1044664	1045803	gfcE	6.560013503	14.58658916	9.271286144	7.802777501	11.45162427	9.580425166	528.2941033	-0.071957411	0.3065938	-0.234699499	0.814441976	1	10.13929627	9.611608979	-0.077107661	0.071582103	FALSE	FALSE
gene-b0630	661637	662278	lipB	48.46402038	72.63659086	78.53310959	62.25172362	62.17713322	79.83835389	946.7433983	0.04074418	0.173642547	0.234643991	0.814485063	1	66.54457361	68.08907024	0.033102207	0.048510388	FALSE	TRUE
gene-b3393	3521009	3521449	hofO	5.024550529	2.459141029	5.829711089	3.124998559	5.69285351	3.678077958	17.47603311	-0.09186742	0.392032117	-0.234336464	0.814723779	1	4.437800882	4.165310009	-0.091421063	0.074698124	FALSE	FALSE
gene-b2991	3139977	3140318	hybF	78.01826759	58.48728985	52.62081325	68.86958546	68.26929854	59.75908767	178.6365531	0.050052731	0.213747621	0.234167428	0.814855	1	63.04212356	65.63265722	0.058097711	0.114386692	FALSE	TRUE
gene-b4248	4472814	4473209	yjgH	14.22195221	25.56016282	24.52600675	18.0333078	26.31004003	21.57248451	175.2734392	0.054476307	0.232657801	0.234147777	0.814870256	1	21.43604059	21.97194411	0.035624074	0.04205083	FALSE	TRUE
gene-b4398	4636007	4636696	creB	21.94417829	16.93956132	13.45480422	18.8833905	17.28276071	18.49273631	138.6064828	0.040427722	0.17269638	0.234097098	0.814909598	1	17.44618128	18.21962917	0.062582311	0.111604009	FALSE	TRUE
gene-b1319	1381947	1382852	ompG	1.426672874	0.797999407	0.630586851	0.691412986	0.969858653	1.074193629	21.63872492	-0.118176384	0.505051273	-0.233988884	0.814993608	1	0.951753044	0.911821756	-0.061835447	0.051231047	FALSE	FALSE
gene-b4747	1579545	1579667	yneP	1.501237658	1.959315617	0	1.018569375	1.020548129	0.879150341	4.045250056	-0.32225376	1.377340368	-0.233968137	0.815009715	1	1.153517758	0.972755948	-0.245890412	0.110189258	FALSE	FALSE
gene-b4121	4344929	4345558	yjdF	15.38768599	31.75024306	29.2457173	24.46021599	26.69948296	27.29133845	330.5183417	0.051807607	0.221599479	0.23378939	0.815148487	1	25.46121545	26.1503458	0.038528733	0.045649541	FALSE	TRUE
gene-b2457	2572157	2572450	eutM	16.64382363	26.64069448	22.34722584	13.21022118	26.04480481	22.80408334	177.7344962	-0.069616403	0.297909247	-0.233683255	0.815230888	1	21.87724798	20.68636978	-0.080750777	0.087770389	FALSE	FALSE
gene-b3418	3553085	3555790	malT	179.0567098	133.4561114	148.8978444	165.6101206	150.6700147	130.8335553	3090.042512	-0.04572293	0.196055022	-0.233214787	0.815594624	1	153.8035552	149.0378969	-0.045409631	0.102260585	FALSE	FALSE
gene-b1105	1162638	1163279	lpoB	166.1007227	205.5221369	181.3158196	183.2425344	190.2463856	189.1528933	1299.440587	0.026268069	0.112659305	0.233163774	0.815634235	1	184.3128931	187.5472711	0.025097277	0.099300465	FALSE	TRUE
gene-b0748	781369	781444	lysZ	26.72598094	36.46647289	18.79314759	28.02406004	14.8650892	34.1480501	45.07810022	-0.088506114	0.379811528	-0.233026403	0.815740904	1	27.32853381	25.67906645	-0.089815306	0.075835295	FALSE	FALSE
gene-b1463	1534024	1534869	nhoA	15.82421609	16.52217211	15.36328708	14.51280762	16.4699097	18.15040173	186.9977285	0.044176914	0.189745193	0.232822308	0.81589939	1	15.90322509	16.37770635	0.042413959	0.161509965	FALSE	TRUE
gene-b4194	4421393	4421698	ulaB	14.18080866	10.63216857	7.00136871	11.05447351	15.99859273	8.834599017	204.5781632	0.165255422	0.710437971	0.232610627	0.816063775	1	10.60478198	11.96255509	0.173810607	0.173565402	FALSE	TRUE
gene-b0230	250072	250827	lafU	6.594722569	6.216162046	3.589590624	3.977270893	5.977496186	5.864490967	55.86114274	-0.071235085	0.306382694	-0.232503618	0.816146877	1	5.46682508	5.273086015	-0.052055684	0.058498823	FALSE	FALSE
gene-b0848	890089	890466	ybjM	108.4465489	95.63326224	168.1439819	107.0548749	95.97202209	152.7628379	486.5035425	-0.061786354	0.265869685	-0.232393377	0.816232493	1	124.0745977	118.5965783	-0.06514539	0.067536675	FALSE	FALSE
gene-b1343	1409511	1410884	dbpA	36.48695849	38.14890177	36.27870791	33.73733061	35.7214128	37.06828	1210.83002	-0.058073273	0.249996046	-0.232296765	0.816307525	1	36.97152272	35.5090078	-0.058229415	0.573997215	FALSE	FALSE
gene-b4119	4341911	4343266	melA	54.40159783	53.93969884	49.61058342	49.42990982	63.22656917	49.2829897	663.6964815	0.034388973	0.148265142	0.231942401	0.816582751	1	52.6506267	53.9798229	0.03596954	0.097796983	FALSE	TRUE
gene-b0466	490110	490271	ybaM	60.41091539	60.24895521	52.01757642	71.14895708	51.91566132	45.39020651	93.53080318	-0.047462436	0.204703108	-0.231859872	0.816646853	1	57.55914901	56.1516083	-0.035717917	0.059358957	FALSE	FALSE
gene-b0385	403703	404818	dgcC	12.57488318	13.82054887	8.574794581	10.55259777	11.9228553	11.62747226	173.4169709	-0.045892251	0.198548496	-0.231138751	0.817207011	1	11.65674221	11.36764178	-0.036231648	0.061310317	FALSE	FALSE
gene-b2236	2348514	2348768	yfaE	45.25789998	28.35244951	61.61204465	50.11361325	39.38115134	39.01358926	98.9804011	-0.069444299	0.300521686	-0.23107916	0.817253305	1	45.07413138	42.83611795	-0.073471949	0.076685087	FALSE	FALSE
gene-b0322	339793	340089	yahH	2.176036403	0.81143374	2.404510466	2.952822329	1.267953736	1.820462828	4.570801378	0.159782747	0.694710499	0.229999039	0.818092516	1	1.79732687	2.013746298	0.164029129	0.111624831	FALSE	TRUE
gene-b2647	2778146	2782726	ypjA	6.731482806	8.785483973	10.38238331	7.93110011	8.905568973	9.607322688	987.5589381	0.037741617	0.164332037	0.229666823	0.818350677	1	8.633116696	8.814663924	0.030024075	0.053782511	FALSE	TRUE
gene-b0969	1030339	1030668	tusE	131.2149951	132.9128466	133.3060602	140.8496251	139.9820925	126.8134406	443.0588333	0.036154648	0.157427275	0.229659368	0.818356471	1	132.4779673	135.8817194	0.036598937	0.301730816	FALSE	TRUE
gene-b2591	2729616	2731157	rrsG	1.377108085	0.468863465	0.463125557	0.649982014	1.058272671	0.490887447	19.51528746	-0.132886088	0.57871376	-0.229623169	0.818384602	1	0.769699036	0.733047377	-0.070387996	0.035697979	FALSE	FALSE
gene-b1835	1920223	1921662	rsmF	21.60687575	33.05324626	30.15256124	26.01383743	25.97720217	30.33801303	462.8825636	-0.036070716	0.157108923	-0.229590499	0.81840999	1	28.27089442	27.44301754	-0.042878403	0.07823987	FALSE	FALSE
gene-b3402	3530715	3532439	yhgE	20.07089478	21.51498922	25.25363253	20.98961482	21.6853166	22.56740702	598.6705263	-0.026376782	0.114983442	-0.229396353	0.818560871	1	22.27983884	21.74744615	-0.034892805	0.12060224	FALSE	FALSE
gene-b0034	34300	34695	caiF	798.5276444	487.1645318	597.6410763	692.5422942	626.3691458	513.9166563	2368.24955	-0.040222845	0.175675606	-0.228960901	0.818899306	1	627.7777508	610.9426988	-0.039216825	0.055326844	FALSE	FALSE
gene-b0905	954872	956632	ycaO	15.83332596	17.17488672	17.19450278	16.71876649	14.75535259	20.07967398	376.3457071	0.041736696	0.182334385	0.228901947	0.818945127	1	16.73423849	17.18459769	0.038313176	0.099847561	FALSE	TRUE
gene-b1302	1365550	1366815	puuE	14.95012146	16.94204428	18.61501349	14.3492771	19.23563938	15.03305418	273.7680289	-0.052484587	0.229494592	-0.228696402	0.819104891	1	16.83572641	16.20599022	-0.054998795	0.123880395	FALSE	FALSE
gene-b2670	2799164	2799613	alaE	672.9548008	322.3988537	348.1827335	490.2781829	495.135934	425.5732362	3567.532537	0.069951295	0.308855047	0.22648584	0.820823571	1	447.8454627	470.3291177	0.070669661	0.068271302	FALSE	TRUE
gene-b2235	2347384	2348514	nrdB	128.3259543	124.6530108	144.7221912	141.5676342	136.1822672	109.8564812	1349.193696	-0.037044417	0.163571316	-0.226472572	0.820833889	1	132.5670521	129.2021275	-0.037092429	0.104703076	FALSE	FALSE
