Geneid	Start	end	gene_names	5GA00A11	5GA00A12	5GA00A13	5GA02A11	5GA02A12	5GA02A13	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	M_minus	M_plus	Log2fold	Obs_log(1/p)	GalNAc_gene	YmN	Rank	Exp_log(1/p)
a4-8-110_10405	2049859	2050164	trxA	454.0752666	417.2925686	395.0686926	417.6617504	445.7779983	439.6296311	6864.028045	0.041171147	0.241371186	0.170571922	0.864560377	0.958789208	422.1455093	434.3564599	0.041139127	0.25222504	FALSE	TRUE	1879	0.090999254
a4-8-110_11575	2277658	2278113	"DHFR, folA"	40.98309637	40.47671536	46.63852265	43.6020122	43.97385053	44.30431585	336.4212955	0.041144617	0.177643529	0.231613374	0.816838319	0.945272017	42.69944479	43.96005953	0.041976029	0.251843311	FALSE	TRUE	1880	0.090768185
a4-8-110_02470	508531	509721	ereA_B	11.39903271	11.34126607	10.19470431	11.33541133	10.56989686	9.978153815	170.9808828	-0.046170797	0.197390679	-0.233905662	0.815058218	0.945088056	10.97833436	10.62782067	-0.046813395	0.250229382	FALSE	FALSE	1881	0.090537238
a4-8-110_07635	1550021	1550332	inference=ab initio prediction:Prodigal:2.6.3	23.09982044	17.47858163	16.19499163	17.04605415	14.69839985	20.06056654	87.98582666	-0.126477649	0.243899696	-0.518564191	0.604064686	0.862338007	18.92446457	17.26834018	-0.132123064	0.249707428	FALSE	FALSE	1882	0.090306415
a4-8-110_00530	107371	107805	"iscU, nifU"	1335.662368	1250.550326	1204.393939	1206.625516	1280.579453	1218.813826	4198.328797	-0.032556826	0.193301337	-0.168425251	0.866248744	0.959216262	1263.535544	1235.339598	-0.032558552	0.249641271	FALSE	FALSE	1883	0.090075714
a4-8-110_02155	458441	458986	gene=AcrR	124.0176407	119.8531312	106.4932925	127.6768188	78.22677791	114.7769124	1066.865872	-0.127290772	0.28505202	-0.446552779	0.655197997	0.887594532	116.7880215	106.893503	-0.127718141	0.249233841	FALSE	FALSE	1884	0.089845135
a4-8-110_05465	1126855	1127058	inference=ab initio prediction:Prodigal:2.6.3	9.448490168	4.112607443	9.242093558	10.02709068	6.170954493	10.87423116	35.44973509	0.249558899	0.419423913	0.595003984	0.551840808	0.849619945	7.601063723	9.024092111	0.247580465	0.248490756	FALSE	TRUE	1885	0.089614679
a4-8-110_06075	1251219	1251710	inference=ab initio prediction:Prodigal:2.6.3	37.98433322	35.29820876	37.40117471	40.91052997	35.82163827	37.19782731	206.4423686	0.042101966	0.157262911	0.267717068	0.788917111	0.933509636	36.89457223	37.97666518	0.041704636	0.248366351	FALSE	TRUE	1886	0.089384345
a4-8-110_10985	2166469	2167152	gene=Spr	906.0388569	834.4336201	843.7934133	854.0970292	865.9364826	812.0720482	7197.173162	-0.029431688	0.105828447	-0.278107532	0.780929814	0.930192643	861.4219634	844.0351867	-0.029416964	0.247631552	FALSE	FALSE	1887	0.089154134
a4-8-110_07980	1605884	1606066	inference=ab initio prediction:Prodigal:2.6.3	44.87864467	44.92855082	38.73800788	40.68697516	51.10186203	43.72612388	105.3952887	0.075789224	0.241449921	0.313892105	0.753602987	0.921008553	42.84840112	45.17165369	0.076176359	0.247624948	FALSE	TRUE	1888	0.088924044
a4-8-110_06315	1294007	1294807	inference=ab initio prediction:Prodigal:2.6.3	35.36298616	32.88853713	26.92737611	29.21451079	31.09579958	30.06850007	585.4214558	-0.073876284	0.18432084	-0.400802669	0.688565414	0.898714528	31.7262998	30.12627015	-0.074657204	0.24708588	FALSE	FALSE	1889	0.088694076
a4-8-110_04425	889803	890954	inference=ab initio prediction:Prodigal:2.6.3	36.73699642	38.88984414	33.77985195	37.50131914	38.63733784	36.31216476	438.5561038	0.03985366	0.137023342	0.290853069	0.771163696	0.927420126	36.4688975	37.48360725	0.039593212	0.246824057	FALSE	TRUE	1890	0.08846423
a4-8-110_03935	794183	794266	product=tRNA-Leu	136.6803329	100.8763854	158.9111972	107.1466261	90.9900943	151.8508708	109.9223043	-0.179520956	0.427924009	-0.419515971	0.674839085	0.893373077	132.1559718	116.6625304	-0.179900347	0.24669888	FALSE	FALSE	1891	0.088234505
a4-8-110_04115	831512	832645	cca	90.75071578	93.73698595	83.39595787	79.07926075	91.1090356	88.72813707	940.1458384	-0.049050703	0.128396037	-0.382026609	0.702441628	0.900691704	89.2945532	86.30547781	-0.049120046	0.246698323	FALSE	FALSE	1892	0.088004902
a4-8-110_10310	2027479	2029278	"ftsK, spoIIIE"	1.024271108	0.605924163	0.921744798	1.272772043	0.699374842	0.968324394	27.5149097	0.207761679	0.407133063	0.510304119	0.609838418	0.865711632	0.85064669	0.980157093	0.204452951	0.246162328	FALSE	TRUE	1893	0.08777542
a4-8-110_01540	309179	309736	GRPE	2198.728596	2314.239385	1661.843699	2130.720111	2269.261874	2158.284326	17791.80878	0.086939893	0.192187396	0.452370422	0.651002152	0.885106374	2058.27056	2186.08877	0.086919348	0.246044906	FALSE	TRUE	1894	0.087546059
a4-8-110_11035	2176623	2177534	gene=YdiL	151.7109688	166.6904733	195.8983336	176.2023703	171.2613865	194.0702777	2356.213468	0.074399006	0.246854475	0.30138812	0.763118552	0.924038648	171.4332586	180.5113448	0.074442487	0.243748808	FALSE	TRUE	1895	0.087316819
a4-8-110_10895	2150815	2150994	inference=ab initio prediction:Prodigal:2.6.3	82.40726642	77.3718547	64.10316092	82.27562138	86.42274839	69.1031499	160.3396059	0.087262398	0.196573817	0.443916689	0.657102818	0.887594532	74.62742735	79.26717322	0.087017576	0.242382645	FALSE	TRUE	1896	0.087087701
a4-8-110_03535	717740	718066	gene=MazG	150.4371494	156.5054649	161.4398728	141.3727794	180.9391794	168.1444026	639.978628	0.066133227	0.211180377	0.313159906	0.754159178	0.921008553	156.1274957	163.4854538	0.066437643	0.239986334	FALSE	TRUE	1897	0.086858703
a4-8-110_02780	573124	573363	cas2	9.427949972	4.894002858	4.713467715	7.841184911	7.11863679	6.932322363	12.44335316	0.206899699	0.430360059	0.480759528	0.630687418	NA	6.345140182	7.297381355	0.201726812	0.239422399	FALSE	TRUE	1898	0.086629826
a4-8-110_06160	1266885	1267109	inference=ab initio prediction:Prodigal:2.6.3	35.01144878	35.05038237	46.25482984	50.54723258	32.77070691	44.71898108	305.6040791	0.13880176	0.217125766	0.639268945	0.522647987	0.834777931	38.77222033	42.67897352	0.138502123	0.239285981	FALSE	TRUE	1899	0.086401069
a4-8-110_08315	1668994	1669587	inference=ab initio prediction:Prodigal:2.6.3	1024.835445	925.9764137	921.6178354	916.2856746	940.3715415	951.5187636	6286.657284	-0.032608751	0.112346438	-0.290251758	0.771623643	0.927420126	957.4765647	936.0586599	-0.032638234	0.239225561	FALSE	FALSE	1900	0.086172433
a4-8-110_03000	616587	616910	padR	438.1604184	429.5846953	600.7634653	448.753159	567.5482353	577.8157934	1482.668182	0.118261511	0.254068764	0.465470486	0.641594568	0.877672612	489.5028597	531.3723959	0.118405996	0.237445288	FALSE	TRUE	1901	0.085943917
a4-8-110_07600	1546196	1546474	inference=ab initio prediction:Prodigal:2.6.3	167.007254	205.3827313	168.4008824	193.848461	178.550075	192.8129804	3286.443478	0.063915343	0.264341515	0.241790787	0.808942278	0.944357349	180.2636226	188.4038388	0.063720072	0.237276778	FALSE	TRUE	1902	0.085715521
a4-8-110_11605	2283356	2284345	inference=ab initio prediction:Prodigal:2.6.3	786.0645875	719.2277446	675.2351971	737.5466049	707.0952141	666.8634026	5161.118947	-0.046395838	0.20080371	-0.2310507	0.817275415	0.945282407	726.8425097	703.8350739	-0.04640539	0.237178584	FALSE	FALSE	1903	0.085487246
a4-8-110_10060	1973740	1974489	tatD	310.2982764	282.5657421	298.8464224	283.8645306	303.4487531	286.0606318	1627.601147	-0.030023408	0.167519526	-0.179223334	0.857762342	0.958289948	297.2368136	291.1246385	-0.029975866	0.236812843	FALSE	FALSE	1904	0.08525909
a4-8-110_05445	1122607	1124031	recG	61.9855549	51.16256822	58.48007663	62.47109699	59.69400911	56.09795099	1327.898599	0.054490973	0.11519867	0.473017378	0.636200781	0.873717781	57.20939992	59.42101903	0.054721135	0.236126248	FALSE	TRUE	1905	0.085031054
a4-8-110_09525	1870123	1871589	"E3.2.1.86B, bglA"	21.42229032	22.2467673	25.13849448	22.25398972	20.9015619	23.2765094	304.020315	-0.050913749	0.137644614	-0.36989278	0.711462381	0.905412728	22.9358507	22.14402034	-0.050687245	0.235868071	FALSE	FALSE	1906	0.084803137
a4-8-110_03740	754722	756713	"ftsH, hflB"	1104.218665	1019.485656	1013.641643	1032.662283	1058.496602	978.6784646	27550.30315	-0.031383757	0.185566731	-0.169123833	0.865699239	0.959205971	1045.781988	1023.279117	-0.031382409	0.235666286	FALSE	FALSE	1907	0.084575341
a4-8-110_11295	2225266	2225787	pat	141.5998616	162.972706	156.3209829	151.5727298	164.5081218	157.9977576	890.554971	0.040467155	0.130782035	0.309424415	0.756998701	0.922335247	153.6311835	158.0262031	0.040692719	0.235531375	FALSE	TRUE	1908	0.084347663
a4-8-110_08410	1686534	1687100	inference=ab initio prediction:Prodigal:2.6.3	177.21516	132.5782785	153.7571408	159.7458789	161.4429909	165.7190088	1101.797785	0.070946586	0.19392061	0.36585377	0.714474195	0.906643116	154.5168598	162.3026262	0.070922081	0.235176052	FALSE	TRUE	1909	0.084120105
a4-8-110_08025	1612513	1615287	gene=SSL2	36.08856926	34.67750596	29.3780676	34.32061757	35.5142005	34.06027523	1346.5026	0.053268605	0.15926521	0.334464788	0.738028857	0.916714142	33.38138094	34.63169777	0.053049477	0.23499762	FALSE	TRUE	1910	0.083892667
a4-8-110_11310	2226570	2227196	gph	96.36791677	96.20746561	100.433698	105.8323439	93.79175946	100.0756311	619.1969241	0.032780414	0.11313474	0.289746669	0.77201005	0.927420126	97.66969346	99.89991149	0.032572431	0.234147918	FALSE	TRUE	1911	0.083665347
a4-8-110_01570	319218	320480	inference=ab initio prediction:Prodigal:2.6.3	30.05796666	29.29426889	32.90097496	28.89326424	32.60743243	27.34977989	430.4417784	-0.055340034	0.158751594	-0.348595139	0.727393277	0.915147781	30.75107017	29.61682552	-0.054219605	0.233513241	FALSE	FALSE	1912	0.083438146
a4-8-110_05605	1152678	1153442	proB	249.0019496	229.2093215	214.6137352	242.0405995	233.9085608	235.1940853	1960.263439	0.037819926	0.122453897	0.308850329	0.757435383	0.922335247	230.9416688	237.0477485	0.037649189	0.2332383	FALSE	TRUE	1913	0.083211064
a4-8-110_00890	169384	170115	gene=RpiR	49.22912553	49.51309683	37.6047151	47.61717423	41.15173985	39.28857171	384.0806827	-0.089417487	0.170601016	-0.524132205	0.60018659	0.862338007	45.44897915	42.6858286	-0.090490705	0.232495007	FALSE	FALSE	1914	0.0829841
a4-8-110_06100	1254936	1255376	inference=ab initio prediction:Prodigal:2.6.3	125.8010155	133.5506319	121.2462081	131.3589806	121.9318239	137.6134481	1555.60632	0.038831033	0.207717242	0.186941789	0.851706274	0.957690327	126.8659518	130.3014175	0.038547847	0.23234724	FALSE	TRUE	1915	0.082757255
a4-8-110_04155	838790	839365	gene=NorM	48.74017346	45.15300256	48.05118476	45.74024531	50.42367726	40.16345496	246.1452244	-0.059479613	0.164852418	-0.360805221	0.718245059	0.908816671	47.31478693	45.44245918	-0.058250218	0.232331515	FALSE	FALSE	1916	0.082530529
a4-8-110_04100	828406	829194	ABC.X4.A	291.7738749	273.170958	268.9723326	264.8554969	289.8169839	258.0636389	2769.113587	-0.037147249	0.209529592	-0.177288798	0.859281549	0.958289948	277.9723885	270.9120399	-0.037117073	0.232287107	FALSE	FALSE	1917	0.082303921
a4-8-110_01825	381870	383003	gene=DnaB	198.055308	194.280446	196.6521909	202.4602241	202.755269	190.9401564	1388.281059	0.017422013	0.169579983	0.102736261	0.918172293	0.972687909	196.329315	198.7185498	0.017450945	0.231854082	FALSE	TRUE	1918	0.082077431
a4-8-110_01055	202861	203241	inference=ab initio prediction:Prodigal:2.6.3	774.2521761	908.9963463	986.7353935	859.6580129	1064.166872	902.0596748	2858.423166	0.081755624	0.184603402	0.442871705	0.657858534	0.887594532	889.9946386	941.9615199	0.08187148	0.23180638	FALSE	TRUE	1919	0.081851059
a4-8-110_11395	2244641	2245360	K09861	53.89062762	53.60098368	49.33429541	56.36561907	50.82956445	53.47791537	382.0703958	0.035659619	0.149178208	0.239040404	0.811074253	0.945088056	52.27530224	53.55769963	0.034964498	0.231412502	FALSE	TRUE	1920	0.081624805
a4-8-110_11235	2214019	2214282	inference=ab initio prediction:Prodigal:2.6.3	7.618545432	9.851564194	11.99791782	8.368062948	10.21813893	8.402814985	29.09565359	-0.134353147	0.33278815	-0.403719744	0.686418819	0.898067931	9.822675815	8.996338954	-0.126778067	0.230744911	FALSE	FALSE	1921	0.081398669
a4-8-110_08380	1680648	1681871	aroE	652.6304948	612.024531	538.2595288	616.1981458	569.4174794	548.4366702	5412.077124	-0.056171212	0.251442463	-0.223395888	0.823227404	0.948027244	600.9715182	578.0174318	-0.056183617	0.230720799	FALSE	FALSE	1922	0.08117265
a4-8-110_07690	1556156	1556407	inference=ab initio prediction:Prodigal:2.6.3	128.6989996	162.4675779	155.9185193	141.8881079	130.5975471	153.108435	486.1810066	-0.070932024	0.254533857	-0.278674221	0.780494848	0.930192643	149.0283656	141.8646967	-0.071071339	0.229911516	FALSE	FALSE	1923	0.08094675
a4-8-110_01095	210269	211564	inference=ab initio prediction:Prodigal:2.6.3	145.6870459	144.3601372	139.3673479	146.2172645	158.2613111	136.5068416	1507.982554	0.038291215	0.171568866	0.223182769	0.823393262	0.948027244	143.138177	146.9951391	0.038359937	0.229719972	FALSE	TRUE	1924	0.080720966
a4-8-110_00955	180739	181692	nrnA	1149.801418	1179.925181	1072.496713	1175.427281	1179.794461	1114.403519	8228.044168	0.028311576	0.115567616	0.244978456	0.806473113	0.943163471	1134.074437	1156.541754	0.028302014	0.229709365	FALSE	TRUE	1925	0.0804953
a4-8-110_05440	1121414	1122502	"serC, PSAT1"	37.63099713	29.35246106	32.27145572	34.71196482	35.17516917	33.68401159	623.233474	0.061404762	0.164547641	0.37317315	0.709019579	0.90398334	33.0849713	34.52371519	0.061411697	0.228698445	FALSE	TRUE	1926	0.080269751
a4-8-110_02955	607504	607827	rbfA	163.2108761	193.4296368	162.9346864	183.8448507	177.3414779	176.5480334	594.9395989	0.049755795	0.183894144	0.270567587	0.786723628	0.932398604	173.1917331	179.2447873	0.049561096	0.228348651	FALSE	TRUE	1927	0.080044319
a4-8-110_08535	1705785	1706375	rsmC	2744.120141	2560.780785	2516.529186	2535.068407	2682.526	2425.994446	12894.59457	-0.033186805	0.161555958	-0.205419878	0.837244091	0.95241368	2607.143371	2547.862951	-0.033182244	0.227779718	FALSE	FALSE	1928	0.079819004
a4-8-110_02015	423301	425724	"PYG, glgP"	3439.386678	3617.408788	3675.135889	3465.850987	3584.840136	3543.459354	65411.3087	-0.018643739	0.117562008	-0.158586429	0.873994722	0.962439806	3577.310452	3531.383492	-0.018641826	0.227357742	FALSE	FALSE	1929	0.079593806
a4-8-110_03845	776459	777397	inference=ab initio prediction:Prodigal:2.6.3	149.8476204	145.2788434	163.0387981	142.3808434	160.878558	140.2284469	1491.882104	-0.047647034	0.099953546	-0.476691784	0.633581614	0.873717781	152.721754	147.8292828	-0.046973503	0.22665441	FALSE	FALSE	1930	0.079368725
a4-8-110_03140	640300	644160	inference=ab initio prediction:Prodigal:2.6.3	548.6437974	529.4584244	505.9927735	565.4362914	548.4142122	507.1647745	19017.86027	0.033239269	0.239770229	0.138629675	0.889742793	0.968884141	528.0316651	540.338426	0.033238835	0.226603247	FALSE	TRUE	1931	0.07914376
a4-8-110_05510	1134986	1135453	inference=ab initio prediction:Prodigal:2.6.3	30.79976059	26.35232308	31.74540649	30.07098784	35.54514996	28.10172191	111.8535125	0.074307545	0.221706351	0.335162004	0.737502882	0.916714142	29.63249672	31.23928657	0.076181319	0.22612346	FALSE	TRUE	1932	0.078918912
a4-8-110_03865	778668	779144	gene=YckC	38.4760502	44.32304475	50.11888522	41.51089414	46.37364185	53.31597433	323.5954221	0.086785249	0.222291855	0.390411284	0.696232445	0.900013845	44.30599339	47.06683677	0.087209028	0.224826472	FALSE	TRUE	1933	0.07869418
a4-8-110_01125	217334	218317	rmuC	231.312666	231.6551527	203.9437006	218.3557961	225.8956373	203.0582694	1704.835409	-0.04301705	0.143386544	-0.300007577	0.764171376	0.924038648	222.3038398	215.7699009	-0.043039239	0.224401026	FALSE	FALSE	1934	0.078469564
a4-8-110_06700	1373684	1375438	gene=PepF	97.89071196	95.13128876	90.79938262	94.73526712	93.3524515	91.91181656	1277.349286	-0.019515515	0.165911228	-0.117626249	0.906363806	0.968884141	94.60712778	93.33317839	-0.019558855	0.224299329	FALSE	FALSE	1935	0.078245064
a4-8-110_10025	1967702	1968130	inference=ab initio prediction:Prodigal:2.6.3	134.0082607	99.73792038	120.9460434	109.6669218	113.1855389	114.4998965	469.3198535	-0.072499921	0.122280554	-0.592898208	0.553249277	0.85014248	118.2307415	112.4507857	-0.072311462	0.223738723	FALSE	FALSE	1936	0.078020681
a4-8-110_11780	2318215	2319966	"mdlA, smdA"	366.3554989	367.0023278	426.4504534	353.3903884	402.9959342	360.0918655	4713.098274	-0.055083767	0.103365915	-0.532900679	0.594102335	0.859055636	386.60276	372.159396	-0.054931277	0.223173952	FALSE	FALSE	1937	0.077796413
a4-8-110_05875	1212185	1212526	gene=AcrR	32.83548528	24.28602922	31.09234843	26.79520092	33.12828201	34.28516992	66.2616647	0.094364119	0.305209579	0.309178104	0.757186049	0.922335247	29.40462098	31.40288428	0.094854179	0.223157773	FALSE	TRUE	1938	0.077572261
a4-8-110_07090	1445713	1445904	inference=ab initio prediction:Prodigal:2.6.3	26.18874992	29.71358878	24.7457055	25.56908123	29.0365448	29.29731475	59.61634279	0.058595459	0.210784971	0.277986894	0.78102242	0.930192643	26.8826814	27.96764693	0.057081831	0.222527666	FALSE	TRUE	1939	0.077348225
a4-8-110_02965	609680	609937	ylxR	500.2254248	458.8330918	416.5390073	464.9212165	465.2817681	382.9282829	1062.556611	-0.067054624	0.284126143	-0.236003007	0.813430337	0.945088056	458.532508	437.7104225	-0.067047281	0.222502128	FALSE	FALSE	1940	0.077124304
a4-8-110_06095	1254169	1254873	nanE	241.1891	266.0909517	236.7297374	225.9653953	241.5712982	255.3229813	2252.63556	-0.041546177	0.183314508	-0.226638781	0.820704634	0.948027244	248.003263	240.9532249	-0.041605992	0.220488927	FALSE	FALSE	1941	0.076900498
a4-8-110_00505	102601	103467	inference=ab initio prediction:Prodigal:2.6.3	469.5730459	508.5118145	529.5610878	568.2175339	489.1129645	501.4025745	4545.188419	0.048072116	0.171285733	0.280654522	0.778975393	0.930192643	502.5486494	519.577691	0.048076224	0.219610139	FALSE	TRUE	1942	0.076676808
a4-8-110_06415	1314461	1314934	inference=ab initio prediction:Prodigal:2.6.3	62.94140065	58.23243907	61.73250543	67.148507	56.91115355	64.51781632	417.1423982	0.044507337	0.187886006	0.236884791	0.81274617	0.945088056	60.96878172	62.85915896	0.044052251	0.217771353	FALSE	TRUE	1943	0.076453233
a4-8-110_05085	1041512	1043260	gene=RfaB	286.4381421	309.3499086	325.5068522	310.2089471	317.5720462	312.8746259	3911.097305	0.02997168	0.153997255	0.194624765	0.845686714	0.957086758	307.098301	313.5518731	0.030003607	0.217717982	FALSE	TRUE	1944	0.076229773
a4-8-110_10920	2155009	2155263	inference=ab initio prediction:Prodigal:2.6.3	122.912533	120.0881373	115.0455806	123.8546241	118.1297003	106.8781577	276.4446719	-0.037523142	0.159119203	-0.235817807	0.813574049	0.945088056	119.3487503	116.287494	-0.037487507	0.216844138	FALSE	FALSE	1945	0.076006428
a4-8-110_05910	1219212	1219589	mscL	70.72348127	67.47287387	75.41548343	64.72089133	74.93301884	84.04720386	469.8530152	0.066484235	0.23920364	0.277939897	0.781058497	0.930192643	71.20394619	74.56703801	0.066580836	0.21659205	FALSE	TRUE	1946	0.075783198
a4-8-110_09535	1872573	1874036	"E3.2.1.86B, bglA"	21.52343163	25.55884396	22.87190891	22.97025658	24.87530543	24.29830399	324.0264222	0.044384853	0.1298775	0.341743975	0.732543575	0.915737665	23.3180615	24.04795533	0.044466377	0.216095141	FALSE	TRUE	1947	0.075560082
a4-8-110_09130	1793328	1794392	gene=DisA_N	2128.93635	2082.856106	1878.022569	2132.11085	1981.355665	2129.073814	25551.39509	0.03576842	0.099000287	0.361296124	0.717878091	0.908816671	2029.938342	2080.846776	0.035734829	0.215644524	FALSE	TRUE	1948	0.075337081
a4-8-110_07665	1552877	1553026	inference=ab initio prediction:Prodigal:2.6.3	6.145626648	9.508348409	3.519389227	6.545684795	1.798392452	6.866300245	14.7272897	-0.303213635	0.502627683	-0.603256934	0.546337778	NA	6.391121428	5.070125831	-0.334047546	0.215254472	FALSE	FALSE	1949	0.075114195
