Geneid	Start	End	gene_names	4GB00A11	4GB00A12	4GB00A13	4GB02A11	4GB02A12	4GB02A13	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	M_minus	M-plus	Log2fold	Obs_log(1/p)	Rank	Exp_log(1/p)	GalNAc_gene	Fold	YmN
a4-15-1_11095	2154021	2154443	TC.BAT2	68.06819753	63.87476554	61.60683276	71.88654615	66.72745584	41.92760608	221.3774548	-0.10108066	0.221299571	-0.456759401	0.64784399	0.782841265	64.51659861	60.18053602	-0.100373423	0.174044432	2014	0.080114673	FALSE		FALSE
a4-15-1_05525	1035201	1036004	E3.1.3.48	649.0671991	524.5049884	628.6625473	359.4407979	634.5258926	664.5251783	2920.278472	-0.119901128	0.236867879	-0.50619412	0.612720382	0.759069792	600.7449116	552.8306229	-0.119914991	0.173738625	2015	0.079899088	FALSE		FALSE
a4-15-1_07505	1441220	1441717	inference=ab initio prediction:Prodigal:2.6.3	19.27232099	18.54287269	22.97912272	31.67787877	23.28854276	13.35495284	130.6774801	0.165189378	0.294822406	0.560301303	0.575273939	0.729888247	20.26477213	22.77379146	0.168400543	0.173717171	2016	0.079683611	FALSE		TRUE
a4-15-1_05270	974947	975603	bcrC	97.30575626	90.05821374	110.7161746	92.39224082	92.30344801	103.5913404	551.9082308	-0.048038997	0.127357219	-0.377198855	0.706025831	0.826288475	99.3600482	96.09567641	-0.048194351	0.173715696	2017	0.079468241	FALSE		FALSE
a4-15-1_07100	1352653	1353498	folD	629.7269687	658.5569182	573.7471121	519.5559586	732.1851776	708.5765428	3642.63211	0.074070216	0.130167798	0.569036404	0.569331435	0.726004471	620.6769997	653.4392263	0.074210378	0.172872726	2018	0.079252977	FALSE		TRUE
a4-15-1_08845	1702049	1702600	rimJ	246.36474	247.2159077	257.8053794	224.4897691	279.4625131	271.2918346	985.4746324	0.044440641	0.139404829	0.318788389	0.749886983	0.855163627	250.462009	258.4147056	0.045096385	0.171749376	2019	0.07903782	FALSE		TRUE
a4-15-1_09060	1735844	1737019	"inference=ab initio prediction:Prodigal:2.6.3,protein motif:Pfam:PF07690,similar to AA sequence:Refseq:WP_013655621.1"	108.7242889	87.34515295	80.73802291	72.71108495	135.2161309	96.23628984	1299.715154	0.136045148	0.253392837	0.536894214	0.591340688	0.742645591	92.26915492	101.3878352	0.135964216	0.171715532	2020	0.078822769	FALSE		TRUE
a4-15-1_01380	277598	278233	"parA, soj"	15.34636369	5.915318925	11.57970923	9.526318616	10.32605198	9.237175715	46.90686123	-0.160103884	0.333881713	-0.479522769	0.631566774	0.768614624	10.94713062	9.696515437	-0.175014476	0.171363645	2021	0.078607825	FALSE		FALSE
a4-15-1_09385	1812424	1813296	dnaI	176.646666	193.9248885	223.1017857	244.476108	189.5095163	190.4572312	1695.715667	0.072302734	0.147962811	0.488654773	0.625086128	0.764654568	197.8911134	208.1476185	0.072900225	0.171100647	2022	0.078392988	FALSE		TRUE
a4-15-1_09125	1753264	1754892	GltP	38.74556451	45.76969353	39.15874133	43.15790754	41.25889159	34.56711059	1118.326085	-0.058108848	0.136162885	-0.42675982	0.669554275	0.799193601	41.22466646	39.66130324	-0.055775737	0.170862624	2023	0.078178256	FALSE		FALSE
a4-15-1_08420	1619924	1620367	MarR	50.19366971	43.65030591	48.74070544	74.92320857	32.1004238	52.42721352	304.2194546	0.167406306	0.244475676	0.684756489	0.493497596	0.666732079	47.52822702	53.15028196	0.16129276	0.169553748	2024	0.077963631	FALSE		TRUE
a4-15-1_03990	732407	733324	LysR	55.2870305	44.9559552	53.6893306	75.71244076	47.03372361	45.15952572	629.4047611	0.127758481	0.199596853	0.64008264	0.522118874	0.689219727	51.3107721	55.96856336	0.125354981	0.169222451	2025	0.077749111	FALSE		TRUE
a4-15-1_03580	665181	666275	"inference=ab initio prediction:Prodigal:2.6.3,protein motif:Pfam:PF00266,similar to AA sequence:Refseq:WP_117894886.1"	26.59195476	42.16598447	32.49054096	33.40736391	40.96231356	33.81059385	251.0018381	0.089196541	0.195628575	0.455948429	0.648427063	0.782841265	33.7494934	36.06009044	0.095537168	0.169082875	2026	0.077534698	FALSE		TRUE
a4-15-1_04305	801696	802973	"inference=ab initio prediction:Prodigal:2.6.3,protein motif:Pfam:PF00999,similar to AA sequence:Refseq:WP_055191557.1"	6.618869849	5.97675274	4.43282477	5.545838067	6.888160534	5.637712877	81.96982174	0.092331035	0.238627626	0.386925169	0.698811607	0.820713146	5.67614912	6.023903826	0.085786246	0.168291555	2027	0.07732039	FALSE		TRUE
a4-15-1_03710	685319	686317	K07089	56.01499556	68.47106809	71.79259231	60.99132519	69.79569271	57.47576	635.8024034	-0.06544365	0.140089363	-0.467156455	0.640387946	0.775459752	65.42621865	62.7542593	-0.06015551	0.166784298	2028	0.077106188	FALSE		FALSE
a4-15-1_06705	1280410	1280934	"inference=ab initio prediction:Prodigal:2.6.3,similar to AA sequence:Refseq:WP_117714231.1"	80.87095198	65.3624816	76.39859505	124.1143225	67.60331269	58.69565368	459.8747176	0.172303825	0.221876634	0.776574902	0.437409614	0.615377786	74.21067621	83.47109629	0.169649966	0.16624173	2029	0.076892092	FALSE		TRUE
a4-15-1_01710	336617	337693	phnD	10819.84186	12044.34029	10650.58731	8449.818077	13243.85045	9851.203462	47563.88911	-0.087403853	0.198184806	-0.441021968	0.659197094	0.790709367	11171.58982	10514.95733	-0.087391514	0.166165751	2030	0.076678101	FALSE		FALSE
a4-15-1_07675	1469262	1469828	inference=ab initio prediction:Prodigal:2.6.3	210.5835063	203.8807566	266.3719586	260.8900802	191.7300134	187.2849595	1046.341272	-0.089714001	0.162092941	-0.553472596	0.579939841	0.733881987	226.9454072	213.3016844	-0.089449934	0.165922922	2031	0.076464215	FALSE		FALSE
a4-15-1_04925	913968	914891	cysK	196.1212132	195.6827541	193.4979824	140.1729739	223.5095208	189.6620105	1280.161443	-0.081908829	0.147360781	-0.55583873	0.578321107	0.732600689	195.1006499	184.4481684	-0.081003121	0.165780079	2032	0.076250435	FALSE		FALSE
a4-15-1_03825	701241	702617	K06921	124.7502227	107.3809832	106.7204012	177.9906502	90.71876787	106.4187041	2180.684715	0.147662226	0.224271713	0.658407714	0.51027618	0.678030526	112.9505357	125.0427074	0.146729808	0.165669671	2033	0.07603676	FALSE		TRUE
a4-15-1_11350	2208698	2209321	pilA	130.0850258	140.678418	145.9865591	106.6214891	157.8694485	182.2565824	1256.012331	0.099591275	0.206254813	0.482855519	0.629198327	0.766904869	138.9166676	148.91584	0.100277512	0.165400875	2034	0.07582319	FALSE		TRUE
a4-15-1_01195	235899	236813	K07088	5.689056354	3.737846832	4.953136661	6.371701632	4.886776185	4.240015082	62.04597924	0.1267534	0.268317698	0.472400444	0.636640988	0.773246868	4.793346616	5.1661643	0.108060259	0.165286576	2035	0.075609725	FALSE		TRUE
a4-15-1_00270	56590	57318	SsuE	791.2660904	796.6228378	604.1272502	682.7587038	863.3053216	754.0272324	8885.317732	0.069471846	0.18271969	0.38020996	0.703789566	0.824556171	730.6720595	766.6970859	0.069432656	0.164978466	2036	0.075396365	FALSE		TRUE
a4-15-1_04965	921647	923524	pepO	215.4227417	197.8988874	253.9966106	286.9461083	153.198433	168.0398675	3859.231628	-0.133708117	0.213768945	-0.62547961	0.531656326	0.696371537	222.4394132	202.7281363	-0.133866104	0.163103798	2037	0.07518311	FALSE		FALSE
a4-15-1_11935	2321081	2321929	"inference=ab initio prediction:Prodigal:2.6.3,similar to AA sequence:Refseq:WP_105302871.1"	670.8041983	619.3026649	738.4045998	553.2670416	710.83545	686.4886206	4202.463615	-0.056643935	0.153432762	-0.369177577	0.711995368	0.830144705	676.1704877	650.1970374	-0.056510067	0.163099003	2038	0.074969959	FALSE		FALSE
a4-15-1_05370	998461	999621	"AARS, alaS"	148.0996796	123.4310429	161.2201187	160.5935469	123.1223733	128.0315518	872.3116384	-0.071048121	0.142146164	-0.499824397	0.61719873	0.760912782	144.2502804	137.2491573	-0.071776832	0.162995828	2039	0.074756913	FALSE		FALSE
a4-15-1_05230	967028	970105	"inference=ab initio prediction:Prodigal:2.6.3,similar to AA sequence:Refseq:WP_117445852.1"	2.219688471	2.259345039	2.797604966	2.48835613	2.133648167	2.376817143	91.46901786	-0.058227059	0.277161724	-0.210083333	0.833602633	0.906113159	2.425546159	2.33294048	-0.056160134	0.162900711	2040	0.074543971	FALSE		FALSE
a4-15-1_07105	1353491	1353688	"inference=ab initio prediction:Prodigal:2.6.3,protein motif:Pfam:PF06107,similar to AA sequence:Refseq:WP_006058509.1"	475.6907703	567.1427447	526.4583891	414.539198	539.1650505	745.1321743	688.7742612	0.114055697	0.19499803	0.58490692	0.558610305	0.718553011	523.0973014	566.2788076	0.114433212	0.162407724	2041	0.074331134	FALSE		TRUE
a4-15-1_10765	2085847	2085923	inference=COORDINATES: profile:tRNAscan-SE:2.0	0	1.480575693	0	0	0	2.879119703	2.192368578	0.781067093	1.750607184	0.446169249	0.655474994	0.787950678	0.493525231	0.959706568	0.959469524	0.162398085	2042	0.074118401	FALSE		TRUE
a4-15-1_01315	263322	265454	WcaG	41.86902431	37.30662035	48.55084061	39.8738737	41.33634453	42.19739342	795.8080216	-0.049797083	0.200648254	-0.248180992	0.803994372	0.8914011	42.57549509	41.13587055	-0.049626331	0.162278914	2043	0.073905772	FALSE		FALSE
a4-15-1_07730	1479015	1480223	"inference=ab initio prediction:Prodigal:2.6.3,protein motif:Pfam:PF09820,similar to AA sequence:Refseq:WP_004065854.1"	11.3022351	14.05016123	19.49298944	17.1142796	16.41177703	14.57777607	106.8409431	0.090460365	0.205891492	0.439359414	0.66040113	0.791554228	14.94846192	16.0346109	0.101192295	0.161791373	2044	0.073693247	FALSE		TRUE
a4-15-1_10510	2037227	2038411	"rsmB, sun"	58.61663404	55.60717452	55.07386384	66.08129875	45.28000212	49.67028156	645.0725613	-0.069323351	0.140354638	-0.49391564	0.621365759	0.762355857	56.43255747	53.67719414	-0.072218473	0.161060149	2045	0.073480826	FALSE		FALSE
a4-15-1_11455	2228427	2229290	DegV	211.6235134	168.4994529	149.3658776	90.36771687	208.4648029	179.3551618	1311.545772	-0.146929299	0.273990718	-0.536256482	0.591781302	0.742645591	176.4962813	159.3958939	-0.147023321	0.160464359	2046	0.073268509	FALSE		FALSE
a4-15-1_02390	432579	433802	aroE	119.345561	122.5732812	145.7017351	150.9267734	110.6205781	145.4402372	1809.662272	0.070408745	0.236227092	0.298055333	0.765660932	0.865171796	129.2068591	135.6625296	0.07033964	0.160454565	2047	0.073056296	FALSE		TRUE
a4-15-1_10075	1962090	1962944	"inference=ab initio prediction:Prodigal:2.6.3,similar to AA sequence:Refseq:WP_105303193.1"	13.12787182	13.73385476	7.686051538	13.23656902	12.91084125	11.01978857	104.9675695	0.11237179	0.227321086	0.494330692	0.621072653	0.762355857	11.51592604	12.38906628	0.105437032	0.160428493	2048	0.072844187	FALSE		TRUE
a4-15-1_11020	2140105	2140308	inference=ab initio prediction:Prodigal:2.6.3	2.392227281	0.558844747	2.221627473	2.801858416	0	1.086726555	6.120604529	-0.298564628	0.875353854	-0.341078784	0.733044272	0.84431218	1.724233167	1.29619499	-0.411672119	0.16009401	2049	0.07263218	FALSE		FALSE
a4-15-1_03725	687040	687552	"idi, IDI"	203.5771427	253.3429519	209.3786454	286.569491	214.3635456	203.9741257	837.4430205	0.081052607	0.253881687	0.319253459	0.749534321	0.855163627	222.09958	234.9690541	0.081264099	0.159011978	2050	0.072420278	FALSE		TRUE
a4-15-1_09225	1775518	1776225	B3/B4	205.1774144	182.43913	209.0024286	193.7556329	194.9922055	197.2684983	1319.682047	-0.025570675	0.158237131	-0.161597185	0.871623074	0.92699086	198.872991	195.3387789	-0.025868973	0.15862744	2051	0.072208478	FALSE		FALSE
a4-15-1_09110	1748785	1750437	"RARS, argS"	4087.944492	3711.589193	3608.834246	2879.81822	4991.440554	4351.69886	59381.13728	0.099496577	0.185481827	0.53642224	0.591666764	0.742645591	3802.78931	4074.319211	0.099501006	0.158618683	2052	0.071996782	FALSE		TRUE
a4-15-1_07145	1360901	1362493	SalY	432.2588007	499.4577575	555.4905454	853.8164888	382.1777054	444.14985	8457.482751	0.175982614	0.22702675	0.77516246	0.438243667	0.615914485	495.7357012	560.0480147	0.175979359	0.158426249	2053	0.071785189	FALSE		TRUE
a4-15-1_02080	384108	384473	"RP-S13, rpsM"	1971.169135	1927.794504	2306.613829	3050.295987	1532.08069	2197.842104	11423.73027	0.12784817	0.232896105	0.54894937	0.583040196	0.73647254	2068.525823	2260.072927	0.127766358	0.157612877	2054	0.0715737	FALSE		TRUE
a4-15-1_05825	1098737	1100404	"inference=ab initio prediction:Prodigal:2.6.3,protein motif:Pfam:PF14264"	589.6352624	595.5837635	521.8187378	466.3098695	749.2544116	598.4892409	6543.6434	0.087597244	0.148835476	0.588550837	0.556162621	0.716901298	569.0125879	604.6845073	0.087722047	0.15701908	2055	0.071362313	FALSE		TRUE
a4-15-1_11000	2137180	2138406	"ampS, pepS, ampT"	557.6170662	620.4734351	762.6483181	790.0555683	467.4790612	538.9632304	6154.658597	-0.111451304	0.175601348	-0.634683645	0.525634762	0.691971253	646.9129398	598.83262	-0.111418759	0.156413948	2056	0.071151028	FALSE		FALSE
a4-15-1_07670	1468663	1469262	queH	242.9227063	241.6891762	272.116041	273.0242915	253.3793452	246.2631046	1162.796864	0.029675251	0.132613009	0.223773302	0.822933705	0.900013921	252.2426412	257.5555804	0.030071617	0.155781933	2057	0.070939847	FALSE		TRUE
a4-15-1_03265	594818	596221	SkfB	82.72608188	84.20405166	80.05454211	58.86776375	107.9832004	99.00357561	744.645863	0.105329324	0.171715606	0.61339401	0.539615846	0.703100539	82.32822522	88.61817992	0.106215571	0.15534893	2058	0.070728768	FALSE		TRUE
a4-15-1_06845	1304721	1305890	oadB	701.5727885	588.0479673	582.2031135	387.8921529	766.9693415	574.2207385	7017.618389	-0.114494151	0.221795488	-0.516214971	0.605704275	0.75269681	623.9412898	576.3607443	-0.114438207	0.153045129	2059	0.070517792	FALSE		FALSE
a4-15-1_06760	1291243	1291479	inference=ab initio prediction:Prodigal:2.6.3	38.43713708	42.81175201	39.67995398	62.70488203	32.42708485	37.41640796	129.7729464	0.136400361	0.245858001	0.554793257	0.57903608	0.733122161	40.30961436	44.18279161	0.132360595	0.152878063	2060	0.070306918	FALSE		TRUE
a4-15-1_12170	13979	14704	inference=ab initio prediction:Prodigal:2.6.3	833.9712892	760.1858866	696.6729987	840.3630158	685.3760393	685.38317	5594.866767	-0.050627782	0.126053127	-0.401638449	0.687950129	0.81349093	763.6100582	737.0407417	-0.051091736	0.152283885	2061	0.070096147	FALSE		FALSE
a4-15-1_03450	632913	633551	YigB	1970.132068	1923.087098	1956.648854	1599.705935	2187.154973	2339.390642	8271.104402	0.066579276	0.136546758	0.487593242	0.625837983	0.764737313	1949.956007	2042.08385	0.06660053	0.152216322	2062	0.069885478	FALSE		TRUE
a4-15-1_02375	429931	431142	aroA	251.1207034	262.1535175	232.588999	250.4195636	313.8188781	217.5766438	2846.562237	0.067742177	0.251251233	0.26961928	0.787453166	0.88114551	248.6210733	260.6050285	0.067916336	0.151395666	2063	0.069674911	FALSE		TRUE
a4-15-1_08905	1712612	1712791	inference=ab initio prediction:Prodigal:2.6.3	462.7099168	410.4155822	317.2484032	334.6913274	503.0325236	431.0682	623.0629979	0.093328487	0.162853056	0.573084036	0.566587796	0.724469639	396.7913007	422.9306837	0.092040836	0.150624072	2064	0.069464446	FALSE		TRUE
a4-15-1_10560	2047495	2047893	"HINT1, hinT, hit"	1309.933297	1303.47806	1459.024611	1443.702842	1231.316035	1300.983274	4264.426415	-0.034572124	0.153717839	-0.22490639	0.822052098	0.899456732	1357.478656	1325.33405	-0.034573478	0.14859457	2065	0.069254083	FALSE		FALSE
a4-15-1_00465	99186	99497	"inference=ab initio prediction:Prodigal:2.6.3,protein motif:TIGRFAMs:TIGR03930,protein motif:Pfam:PF06013,similar to AA sequence:Refseq:WP_124761562.1"	8.863508773	5.846375814	7.263012893	8.060731137	6.269992281	6.394967802	20.67560382	-0.057615998	0.356132628	-0.161782419	0.871477198	0.92699086	7.32429916	6.90856374	-0.084304907	0.148035325	2066	0.069043822	FALSE		FALSE
a4-15-1_08375	1603476	1605530	mod	12.26962314	7.544812	12.12976168	16.85532578	10.19936179	8.414595104	465.026528	0.154568494	0.284056254	0.544147476	0.586339992	0.738990021	10.64806561	11.82309422	0.151016287	0.145481764	2067	0.068833662	FALSE		TRUE
a4-15-1_04285	796415	798085	yesM	73.10967253	68.29343669	106.9292835	91.73998753	66.64620674	73.16771859	1084.808412	-0.101190495	0.206329386	-0.490431815	0.623828368	0.764117661	82.77746424	77.18463762	-0.100924324	0.145382539	2068	0.068623604	FALSE		FALSE
a4-15-1_01685	331977	332564	"inference=ab initio prediction:Prodigal:2.6.3,protein motif:Pfam:PF12850,similar to AA sequence:Refseq:WP_093121805.1"	65.01325162	67.27806453	61.46880503	46.27069042	57.03316594	78.98727805	176.2312397	-0.086966227	0.227161275	-0.382839138	0.70183904	0.822669719	64.58670706	60.76371147	-0.088027274	0.145305227	2069	0.068413648	FALSE		FALSE
a4-15-1_03090	571407	572300	RhaT	11.28146557	9.054035028	9.758759605	7.032852669	13.44170924	12.02692677	81.38913163	0.111491992	0.290704403	0.383523576	0.701331593	0.822669719	10.03142007	10.83382956	0.111017448	0.145266568	2070	0.068203793	FALSE		TRUE
a4-15-1_07605	1455748	1456350	fdhC	460.7675711	403.647166	432.1673343	270.7180693	485.6993594	458.6418589	3642.671569	-0.093765506	0.234752933	-0.399422084	0.689582225	0.814623772	432.1940238	405.0197625	-0.093686819	0.145050343	2071	0.06799404	FALSE		FALSE
a4-15-1_09510	1837563	1838858	RsmB	84.47368001	67.82201943	92.75808966	127.6350281	74.50177336	66.88399453	1147.360676	0.135155427	0.234137074	0.577249152	0.563771158	0.722172931	81.68459637	89.67359866	0.134619247	0.144981901	2072	0.067784388	FALSE		TRUE
a4-15-1_06300	1201300	1204131	Cls	85.52888301	88.44191718	92.01868029	129.7759083	74.79964157	81.68638015	4026.257627	0.106137042	0.212443709	0.499600774	0.617356213	0.760912782	88.66316016	95.42064334	0.105966629	0.144215046	2073	0.067574837	FALSE		TRUE
a4-15-1_01860	351270	351352	inference=COORDINATES: profile:tRNAscan-SE:2.0	99.95474953	92.02759038	50.50856677	28.92328062	37.03720053	133.5495284	49.78336781	-0.267497788	0.456771317	-0.585627378	0.558125946	0.718312253	80.83030223	66.50333652	-0.281469519	0.143955389	2074	0.067365387	FALSE		FALSE
a4-15-1_07695	1472482	1473828	"trkH, trkG, ktrB"	166.2944274	196.6088009	172.9405867	173.8075771	225.7277017	161.4551336	1496.451423	0.065323097	0.170408613	0.383332133	0.701473517	0.822669719	178.614605	186.9968041	0.066163562	0.14304639	2075	0.067156038	FALSE		TRUE
a4-15-1_01150	226579	228042	"E3.2.1.86B, bglA"	143.2264383	220.3772195	152.0767741	269.3137123	132.6683378	168.7677432	4035.814161	0.146354106	0.374733144	0.390555541	0.696125794	0.818752333	171.8934773	190.2499311	0.14638113	0.143039552	2076	0.06694679	FALSE		TRUE
a4-15-1_04695	875034	875852	corA	92.75649517	90.89722397	98.36194603	74.81475133	112.0921069	81.61197005	644.2203627	-0.07371937	0.149917789	-0.491731971	0.622908834	0.763473961	94.00522172	89.50627609	-0.07075205	0.142849382	2077	0.066737642	FALSE		FALSE
a4-15-1_01415	282790	283203	inference=ab initio prediction:Prodigal:2.6.3	1.57170488	6.608946572	5.74725368	4.970253191	3.037636012	4.016163354	45.32486161	-0.2588243	0.410789659	-0.630065276	0.528651877	0.694430211	4.642635044	4.008017519	-0.212055061	0.142368419	2078	0.066528596	FALSE		FALSE
a4-15-1_00835	166502	167491	"inference=ab initio prediction:Prodigal:2.6.3,protein motif:Pfam:PF06541,similar to AA sequence:Refseq:WP_050996423.1"	199.806555	188.2798757	202.8009273	145.4928661	236.5551373	246.1007542	1097.112456	0.088112373	0.238969307	0.368718366	0.712337658	0.830144705	196.9624527	209.3829192	0.088223124	0.142243545	2079	0.066319649	FALSE		TRUE
a4-15-1_00595	121454	122932	"glpK, GK"	370.8777192	392.6558815	315.1646698	219.0473587	433.9321578	349.1015374	4062.85528	-0.106526454	0.18503518	-0.575709195	0.564811759	0.722683971	359.5660902	334.027018	-0.106292169	0.142107611	2080	0.066110804	FALSE		FALSE
a4-15-1_00360	72894	73829	K07139	60.82800138	57.61116167	65.60921646	73.27937397	51.95136461	49.85706379	573.9944755	-0.071118789	0.157871834	-0.45048434	0.652361243	0.786804952	61.34945984	58.36260079	-0.072006467	0.141202211	2081	0.065902059	FALSE		FALSE
a4-15-1_07325	1397939	1399906	"inference=ab initio prediction:Prodigal:2.6.3,protein motif:Pfam:PF01368,protein motif:Pfam:PF02272,similar to AA sequence:Refseq:WP_124763473.1"	214.1675509	239.1310303	249.6926402	244.1990455	238.9915699	232.4501474	4484.1311	0.02534971	0.128831846	0.196765871	0.84401076	0.908269816	234.3304071	238.5469209	0.025728892	0.141113696	2082	0.065693414	FALSE		TRUE
